x,y,Prec
-77.0249984656725,2.3249992896425,280.720367431641
-76.9749984649275,2.3249992896425,330.36669921875
-76.9249984641825,2.3249992896425,
-76.8749984634375,2.3249992896425,336.033874511719
-76.8249984626925,2.3249992896425,334.125183105469
-76.7749984619475,2.3249992896425,323.687286376953
-76.7249984612025,2.3249992896425,366.051879882812
-76.6749984604575,2.3249992896425,363.5498046875
-76.6249984597125,2.3249992896425,337.834167480469
-76.5749984589675,2.3249992896425,291.881103515625
-77.9249984790825,2.2749992888975,268.604705810547
-77.8749984783375,2.2749992888975,296.518005371094
-77.8249984775925,2.2749992888975,305.109497070312
-77.7749984768475,2.2749992888975,319.286468505859
-77.7249984761025,2.2749992888975,316.626708984375
-77.6749984753575,2.2749992888975,
-77.6249984746125,2.2749992888975,336.551300048828
-77.5749984738675,2.2749992888975,355.655609130859
-77.5249984731225,2.2749992888975,349.081970214844
-77.4749984723775,2.2749992888975,333.046051025391
-77.4249984716325,2.2749992888975,314.89208984375
-77.3749984708875,2.2749992888975,322.76904296875
-77.3249984701425,2.2749992888975,338.316314697266
-77.2749984693975,2.2749992888975,316.242370605469
-77.2249984686525,2.2749992888975,309.974853515625
-77.1749984679075,2.2749992888975,308.761688232422
-77.1249984671625,2.2749992888975,307.603851318359
-77.0749984664175,2.2749992888975,286.280120849609
-77.0249984656725,2.2749992888975,274.285614013672
-76.9749984649275,2.2749992888975,309.230499267578
-76.9249984641825,2.2749992888975,
-76.8749984634375,2.2749992888975,319.386596679688
-76.8249984626925,2.2749992888975,326.17236328125
-76.7749984619475,2.2749992888975,328.897583007812
-76.7249984612025,2.2749992888975,410.469573974609
-76.6749984604575,2.2749992888975,415.444458007812
-76.6249984597125,2.2749992888975,364.479522705078
-76.5749984589675,2.2749992888975,280.233123779297
-77.9249984790825,2.2249992881525,284.112854003906
-77.8749984783375,2.2249992881525,306.789428710938
-77.8249984775925,2.2249992881525,319.136413574219
-77.7749984768475,2.2249992881525,346.775268554688
-77.7249984761025,2.2249992881525,
-77.6749984753575,2.2249992881525,353.149536132812
-77.6249984746125,2.2249992881525,359.3154296875
-77.5749984738675,2.2249992881525,358.766204833984
-77.5249984731225,2.2249992881525,353.939483642578
-77.4749984723775,2.2249992881525,348.653015136719
-77.4249984716325,2.2249992881525,343.303588867188
-77.3749984708875,2.2249992881525,320.329345703125
-77.3249984701425,2.2249992881525,335.462524414062
-77.2749984693975,2.2249992881525,306.103576660156
-77.2249984686525,2.2249992881525,308.360595703125
-77.1749984679075,2.2249992881525,295.127685546875
-77.1249984671625,2.2249992881525,
-77.0749984664175,2.2249992881525,297.489654541016
-77.0249984656725,2.2249992881525,277.855804443359
-76.9749984649275,2.2249992881525,286.533630371094
-76.9249984641825,2.2249992881525,301.3369140625
-76.8749984634375,2.2249992881525,299.381988525391
-76.8249984626925,2.2249992881525,341.416687011719
-76.7749984619475,2.2249992881525,354.118682861328
-76.7249984612025,2.2249992881525,406.061157226562
-76.6749984604575,2.2249992881525,436.486572265625
-76.6249984597125,2.2249992881525,342.98291015625
-76.5749984589675,2.2249992881525,265.224792480469
-77.9249984790825,2.1749992874075,
-77.8749984783375,2.1749992874075,303.556640625
-77.8249984775925,2.1749992874075,328.219909667969
-77.7749984768475,2.1749992874075,338.35205078125
-77.7249984761025,2.1749992874075,338.06298828125
-77.6749984753575,2.1749992874075,353.642272949219
-77.6249984746125,2.1749992874075,344.950164794922
-77.5749984738675,2.1749992874075,327.888580322266
-77.5249984731225,2.1749992874075,324.151824951172
-77.4749984723775,2.1749992874075,308.893005371094
-77.4249984716325,2.1749992874075,299.382965087891
-77.3749984708875,2.1749992874075,297.502380371094
-77.3249984701425,2.1749992874075,297.993743896484
-77.2749984693975,2.1749992874075,294.382385253906
-77.2249984686525,2.1749992874075,300.010833740234
-77.1749984679075,2.1749992874075,295.345550537109
-77.1249984671625,2.1749992874075,297.742553710938
-77.0749984664175,2.1749992874075,286.560882568359
-77.0249984656725,2.1749992874075,
-76.9749984649275,2.1749992874075,277.523101806641
-76.9249984641825,2.1749992874075,281.454650878906
-76.8749984634375,2.1749992874075,297.077453613281
-76.8249984626925,2.1749992874075,340.308868408203
-76.7749984619475,2.1749992874075,323.805877685547
-76.7249984612025,2.1749992874075,363.746185302734
-76.6749984604575,2.1749992874075,372.141387939453
-76.6249984597125,2.1749992874075,321.827545166016
-76.5749984589675,2.1749992874075,245.236907958984
-77.9249984790825,2.1249992866625,282.351959228516
-77.8749984783375,2.1249992866625,306.366455078125
-77.8249984775925,2.1249992866625,328.303314208984
-77.7749984768475,2.1249992866625,332.878570556641
-77.7249984761025,2.1249992866625,329.659851074219
-77.6749984753575,2.1249992866625,341.132019042969
-77.6249984746125,2.1249992866625,319.667663574219
-77.5749984738675,2.1249992866625,324.989685058594
-77.5249984731225,2.1249992866625,
-77.4749984723775,2.1249992866625,293.375549316406
-77.4249984716325,2.1249992866625,282.868255615234
-77.3749984708875,2.1249992866625,275.509155273438
-77.3249984701425,2.1249992866625,270.711456298828
-77.2749984693975,2.1249992866625,282.842041015625
-77.2249984686525,2.1249992866625,312.350769042969
-77.1749984679075,2.1249992866625,302.319030761719
-77.1249984671625,2.1249992866625,282.736938476562
-77.0749984664175,2.1249992866625,268.963745117188
-77.0249984656725,2.1249992866625,239.693817138672
-76.9749984649275,2.1249992866625,262.737152099609
-76.9249984641825,2.1249992866625,265.554321289062
-76.8749984634375,2.1249992866625,280.52392578125
-76.8249984626925,2.1249992866625,
-76.7749984619475,2.1249992866625,293.091857910156
-76.7249984612025,2.1249992866625,304.373962402344
-76.6749984604575,2.1249992866625,300.690734863281
-76.6249984597125,2.1249992866625,273.626770019531
-76.5749984589675,2.1249992866625,216.011535644531
-77.9249984790825,2.0749992859175,278.050842285156
-77.8749984783375,2.0749992859175,297.067260742188
-77.8249984775925,2.0749992859175,321.077972412109
-77.7749984768475,2.0749992859175,314.201141357422
-77.7249984761025,2.0749992859175,313.074645996094
-77.6749984753575,2.0749992859175,310.785919189453
-77.6249984746125,2.0749992859175,298.2529296875
-77.5749984738675,2.0749992859175,312.303192138672
-77.5249984731225,2.0749992859175,293.240112304688
-77.4749984723775,2.0749992859175,
-77.4249984716325,2.0749992859175,266.326782226562
-77.3749984708875,2.0749992859175,251.388122558594
-77.3249984701425,2.0749992859175,262.200164794922
-77.2749984693975,2.0749992859175,265.466369628906
-77.2249984686525,2.0749992859175,299.092803955078
-77.1749984679075,2.0749992859175,287.685455322266
-77.1249984671625,2.0749992859175,270.620239257812
-77.0749984664175,2.0749992859175,240.027008056641
-77.0249984656725,2.0749992859175,222.454971313477
-76.9749984649275,2.0749992859175,240.196670532227
-76.9249984641825,2.0749992859175,251.792297363281
-76.8749984634375,2.0749992859175,268.310302734375
-76.8249984626925,2.0749992859175,273.542938232422
-76.7749984619475,2.0749992859175,266.327392578125
-76.7249984612025,2.0749992859175,
-76.6749984604575,2.0749992859175,242.967437744141
-76.6249984597125,2.0749992859175,228.081756591797
-76.5749984589675,2.0749992859175,205.880783081055
-77.9249984790825,2.0249992851725,262.475982666016
-77.8749984783375,2.0249992851725,290.048614501953
-77.8249984775925,2.0249992851725,298.82568359375
-77.7749984768475,2.0249992851725,298.648162841797
-77.7249984761025,2.0249992851725,283.608764648438
-77.6749984753575,2.0249992851725,282.554565429688
-77.6249984746125,2.0249992851725,278.073486328125
-77.5749984738675,2.0249992851725,283.636291503906
-77.5249984731225,2.0249992851725,
-77.4749984723775,2.0249992851725,245.581619262695
-77.4249984716325,2.0249992851725,239.319610595703
-77.3749984708875,2.0249992851725,230.35920715332
-77.3249984701425,2.0249992851725,237.581024169922
-77.2749984693975,2.0249992851725,258.753112792969
-77.2249984686525,2.0249992851725,276.335540771484
-77.1749984679075,2.0249992851725,270.341247558594
-77.1249984671625,2.0249992851725,257.763275146484
-77.0749984664175,2.0249992851725,213.734710693359
-77.0249984656725,2.0249992851725,210.799743652344
-76.9749984649275,2.0249992851725,234.321029663086
-76.9249984641825,2.0249992851725,246.486663818359
-76.8749984634375,2.0249992851725,238.144821166992
-76.8249984626925,2.0249992851725,259.246185302734
-76.7749984619475,2.0249992851725,241.38215637207
-76.7249984612025,2.0249992851725,218.773208618164
-76.6749984604575,2.0249992851725,203.720916748047
-76.6249984597125,2.0249992851725,
-76.5749984589675,2.0249992851725,193.748504638672
-77.9249984790825,1.9749992844275,283.917572021484
-77.8749984783375,1.9749992844275,300.205017089844
-77.8249984775925,1.9749992844275,316.486389160156
-77.7749984768475,1.9749992844275,305.796234130859
-77.7249984761025,1.9749992844275,303.651611328125
-77.6749984753575,1.9749992844275,288.631774902344
-77.6249984746125,1.9749992844275,271.229431152344
-77.5749984738675,1.9749992844275,270.050628662109
-77.5249984731225,1.9749992844275,259.697967529297
-77.4749984723775,1.9749992844275,258.953430175781
-77.4249984716325,1.9749992844275,253.847320556641
-77.3749984708875,1.9749992844275,234.647048950195
-77.3249984701425,1.9749992844275,244.912445068359
-77.2749984693975,1.9749992844275,
-77.2249984686525,1.9749992844275,268.086212158203
-77.1749984679075,1.9749992844275,264.024536132812
-77.1249984671625,1.9749992844275,246.072052001953
-77.0749984664175,1.9749992844275,225.327484130859
-77.0249984656725,1.9749992844275,230.681076049805
-76.9749984649275,1.9749992844275,263.168029785156
-76.9249984641825,1.9749992844275,280.378540039062
-76.8749984634375,1.9749992844275,248.202346801758
-76.8249984626925,1.9749992844275,244.955657958984
-76.7749984619475,1.9749992844275,220.416976928711
-76.7249984612025,1.9749992844275,212.48908996582
-76.6749984604575,1.9749992844275,195.245239257812
-76.6249984597125,1.9749992844275,
-76.5749984589675,1.9749992844275,189.960418701172
-77.9249984790825,1.9249992836825,278.096099853516
-77.8749984783375,1.9249992836825,280.046417236328
-77.8249984775925,1.9249992836825,279.203948974609
-77.7749984768475,1.9249992836825,278.391357421875
-77.7249984761025,1.9249992836825,276.296936035156
-77.6749984753575,1.9249992836825,254.268890380859
-77.6249984746125,1.9249992836825,
-77.5749984738675,1.9249992836825,239.252197265625
-77.5249984731225,1.9249992836825,226.038024902344
-77.4749984723775,1.9249992836825,226.424743652344
-77.4249984716325,1.9249992836825,221.933929443359
-77.3749984708875,1.9249992836825,219.431045532227
-77.3249984701425,1.9249992836825,227.939239501953
-77.2749984693975,1.9249992836825,232.495452880859
-77.2249984686525,1.9249992836825,232.200988769531
-77.1749984679075,1.9249992836825,
-77.1249984671625,1.9249992836825,219.947326660156
-77.0749984664175,1.9249992836825,201.292114257812
-77.0249984656725,1.9249992836825,211.855163574219
-76.9749984649275,1.9249992836825,266.688293457031
-76.9249984641825,1.9249992836825,282.773651123047
-76.8749984634375,1.9249992836825,255.817779541016
-76.8249984626925,1.9249992836825,
-76.7749984619475,1.9249992836825,
-76.7249984612025,1.9249992836825,186.224411010742
-76.6749984604575,1.9249992836825,178.122451782227
-76.6249984597125,1.9249992836825,164.655944824219
-76.5749984589675,1.9249992836825,165.848571777344
-77.9249984790825,1.8749992829375,264.642211914062
-77.8749984783375,1.8749992829375,
-77.8249984775925,1.8749992829375,256.833618164062
-77.7749984768475,1.8749992829375,257.135131835938
-77.7249984761025,1.8749992829375,259.923126220703
-77.6749984753575,1.8749992829375,242.649200439453
-77.6249984746125,1.8749992829375,239.628143310547
-77.5749984738675,1.8749992829375,
-77.5249984731225,1.8749992829375,206.21794128418
-77.4749984723775,1.8749992829375,212.274032592773
-77.4249984716325,1.8749992829375,201.882507324219
-77.3749984708875,1.8749992829375,197.466400146484
-77.3249984701425,1.8749992829375,201.718521118164
-77.2749984693975,1.8749992829375,
-77.2249984686525,1.8749992829375,189.472518920898
-77.1749984679075,1.8749992829375,187.402069091797
-77.1249984671625,1.8749992829375,195.189651489258
-77.0749984664175,1.8749992829375,194.545822143555
-77.0249984656725,1.8749992829375,214.310165405273
-76.9749984649275,1.8749992829375,261.254180908203
-76.9249984641825,1.8749992829375,279.015625
-76.8749984634375,1.8749992829375,236.060333251953
-76.8249984626925,1.8749992829375,
-76.7749984619475,1.8749992829375,177.239318847656
-76.7249984612025,1.8749992829375,171.149139404297
-76.6749984604575,1.8749992829375,169.644927978516
-76.6249984597125,1.8749992829375,155.802749633789
-76.5749984589675,1.8749992829375,157.732376098633
-77.9249984790825,1.8249992821925,250.293975830078
-77.8749984783375,1.8249992821925,254.440231323242
-77.8249984775925,1.8249992821925,248.123733520508
-77.7749984768475,1.8249992821925,
-77.7249984761025,1.8249992821925,248.845764160156
-77.6749984753575,1.8249992821925,243.646789550781
-77.6249984746125,1.8249992821925,234.738677978516
-77.5749984738675,1.8249992821925,226.333343505859
-77.5249984731225,1.8249992821925,201.545516967773
-77.4749984723775,1.8249992821925,197.518646240234
-77.4249984716325,1.8249992821925,191.291427612305
-77.3749984708875,1.8249992821925,174.43766784668
-77.3249984701425,1.8249992821925,
-77.2749984693975,1.8249992821925,181.840759277344
-77.2249984686525,1.8249992821925,184.152084350586
-77.1749984679075,1.8249992821925,182.351791381836
-77.1249984671625,1.8249992821925,193.495361328125
-77.0749984664175,1.8249992821925,196.720474243164
-77.0249984656725,1.8249992821925,
-76.9749984649275,1.8249992821925,246.75114440918
-76.9249984641825,1.8249992821925,248.572967529297
-76.8749984634375,1.8249992821925,224.743637084961
-76.8249984626925,1.8249992821925,208.943878173828
-76.7749984619475,1.8249992821925,190.963485717773
-76.7249984612025,1.8249992821925,180.74919128418
-76.6749984604575,1.8249992821925,161.714294433594
-76.6249984597125,1.8249992821925,149.288330078125
-76.5749984589675,1.8249992821925,146.007385253906
-77.9249984790825,1.7749992814475,
-77.8749984783375,1.7749992814475,236.690353393555
-77.8249984775925,1.7749992814475,246.858337402344
-77.7749984768475,1.7749992814475,247.180786132812
-77.7249984761025,1.7749992814475,233.007476806641
-77.6749984753575,1.7749992814475,214.158782958984
-77.6249984746125,1.7749992814475,
-77.5749984738675,1.7749992814475,199.026092529297
-77.5249984731225,1.7749992814475,173.25993347168
-77.4749984723775,1.7749992814475,171.496444702148
-77.4249984716325,1.7749992814475,153.758880615234
-77.3749984708875,1.7749992814475,159.582611083984
-77.3249984701425,1.7749992814475,162.332153320312
-77.2749984693975,1.7749992814475,
-77.2249984686525,1.7749992814475,166.872360229492
-77.1749984679075,1.7749992814475,176.602249145508
-77.1249984671625,1.7749992814475,184.957977294922
-77.0749984664175,1.7749992814475,184.502746582031
-77.0249984656725,1.7749992814475,
-76.9749984649275,1.7749992814475,209.476501464844
-76.9249984641825,1.7749992814475,229.323760986328
-76.8749984634375,1.7749992814475,213.134490966797
-76.8249984626925,1.7749992814475,194.375396728516
-76.7749984619475,1.7749992814475,168.570068359375
-76.7249984612025,1.7749992814475,168.673141479492
-76.6749984604575,1.7749992814475,152.544860839844
-76.6249984597125,1.7749992814475,143.483383178711
-76.5749984589675,1.7749992814475,
-77.9249984790825,1.7249992807025,244.692230224609
-77.8749984783375,1.7249992807025,250.930786132812
-77.8249984775925,1.7249992807025,235.371307373047
-77.7749984768475,1.7249992807025,237.548004150391
-77.7249984761025,1.7249992807025,239.686767578125
-77.6749984753575,1.7249992807025,
-77.6249984746125,1.7249992807025,205.220397949219
-77.5749984738675,1.7249992807025,194.401062011719
-77.5249984731225,1.7249992807025,
-77.4749984723775,1.7249992807025,165.142227172852
-77.4249984716325,1.7249992807025,153.358779907227
-77.3749984708875,1.7249992807025,156.736770629883
-77.3249984701425,1.7249992807025,159.100509643555
-77.2749984693975,1.7249992807025,162.246673583984
-77.2249984686525,1.7249992807025,
-77.1749984679075,1.7249992807025,204.19677734375
-77.1249984671625,1.7249992807025,221.471618652344
-77.0749984664175,1.7249992807025,206.827285766602
-77.0249984656725,1.7249992807025,201.941207885742
-76.9749984649275,1.7249992807025,212.554153442383
-76.9249984641825,1.7249992807025,
-76.8749984634375,1.7249992807025,220.1787109375
-76.8249984626925,1.7249992807025,211.425750732422
-76.7749984619475,1.7249992807025,189.206695556641
-76.7249984612025,1.7249992807025,182.263076782227
-76.6749984604575,1.7249992807025,171.325576782227
-76.6249984597125,1.7249992807025,
-76.5749984589675,1.7249992807025,158.233917236328
-77.9249984790825,1.6749992799575,225.89924621582
-77.8749984783375,1.6749992799575,239.969696044922
-77.8249984775925,1.6749992799575,226.109649658203
-77.7749984768475,1.6749992799575,223.438018798828
-77.7249984761025,1.6749992799575,214.089691162109
-77.6749984753575,1.6749992799575,
-77.6249984746125,1.6749992799575,208.541015625
-77.5749984738675,1.6749992799575,187.578735351562
-77.5249984731225,1.6749992799575,180.976699829102
-77.4749984723775,1.6749992799575,167.637680053711
-77.4249984716325,1.6749992799575,
-77.3749984708875,1.6749992799575,144.058715820312
-77.3249984701425,1.6749992799575,156.865264892578
-77.2749984693975,1.6749992799575,169.245361328125
-77.2249984686525,1.6749992799575,
-77.1749984679075,1.6749992799575,220.016098022461
-77.1249984671625,1.6749992799575,234.865570068359
-77.0749984664175,1.6749992799575,222.085525512695
-77.0249984656725,1.6749992799575,216.394149780273
-76.9749984649275,1.6749992799575,225.023391723633
-76.9249984641825,1.6749992799575,
-76.8749984634375,1.6749992799575,207.947326660156
-76.8249984626925,1.6749992799575,206.826370239258
-76.7749984619475,1.6749992799575,
-76.7249984612025,1.6749992799575,191.92692565918
-76.6749984604575,1.6749992799575,178.409851074219
-76.6249984597125,1.6749992799575,164.915786743164
-76.5749984589675,1.6749992799575,160.571960449219
-77.9249984790825,1.6249992792125,222.287826538086
-77.8749984783375,1.6249992792125,219.952392578125
-77.8249984775925,1.6249992792125,216.212249755859
-77.7749984768475,1.6249992792125,216.846954345703
-77.7249984761025,1.6249992792125,194.300872802734
-77.6749984753575,1.6249992792125,
-77.6249984746125,1.6249992792125,186.421417236328
-77.5749984738675,1.6249992792125,175.8603515625
-77.5249984731225,1.6249992792125,170.425582885742
-77.4749984723775,1.6249992792125,
-77.4249984716325,1.6249992792125,138.340576171875
-77.3749984708875,1.6249992792125,130.840240478516
-77.3249984701425,1.6249992792125,147.824035644531
-77.2749984693975,1.6249992792125,161.900726318359
-77.2249984686525,1.6249992792125,189.431640625
-77.1749984679075,1.6249992792125,211.167633056641
-77.1249984671625,1.6249992792125,
-77.0749984664175,1.6249992792125,251.157653808594
-77.0249984656725,1.6249992792125,231.891876220703
-76.9749984649275,1.6249992792125,
-76.9249984641825,1.6249992792125,217.886352539062
-76.8749984634375,1.6249992792125,221.172821044922
-76.8249984626925,1.6249992792125,206.46826171875
-76.7749984619475,1.6249992792125,196.624450683594
-76.7249984612025,1.6249992792125,199.24934387207
-76.6749984604575,1.6249992792125,176.951583862305
-76.6249984597125,1.6249992792125,173.111892700195
-76.5749984589675,1.6249992792125,157.807678222656
-77.9249984790825,1.5749992784675,197.72737121582
-77.8749984783375,1.5749992784675,
-77.8249984775925,1.5749992784675,186.839172363281
-77.7749984768475,1.5749992784675,182.861450195312
-77.7249984761025,1.5749992784675,177.5439453125
-77.6749984753575,1.5749992784675,
-77.6249984746125,1.5749992784675,170.9794921875
-77.5749984738675,1.5749992784675,158.5068359375
-77.5249984731225,1.5749992784675,153.359512329102
-77.4749984723775,1.5749992784675,138.397094726562
-77.4249984716325,1.5749992784675,125.51708984375
-77.3749984708875,1.5749992784675,121.557022094727
-77.3249984701425,1.5749992784675,
-77.2749984693975,1.5749992784675,147.149200439453
-77.2249984686525,1.5749992784675,169.2861328125
-77.1749984679075,1.5749992784675,195.076065063477
-77.1249984671625,1.5749992784675,233.664093017578
-77.0749984664175,1.5749992784675,245.829833984375
-77.0249984656725,1.5749992784675,
-76.9749984649275,1.5749992784675,229.397476196289
-76.9249984641825,1.5749992784675,214.41960144043
-76.8749984634375,1.5749992784675,229.019897460938
-76.8249984626925,1.5749992784675,
-76.7749984619475,1.5749992784675,198.212341308594
-76.7249984612025,1.5749992784675,196.013809204102
-76.6749984604575,1.5749992784675,179.566528320312
-76.6249984597125,1.5749992784675,165.277481079102
-76.5749984589675,1.5749992784675,151.23518371582
-77.9249984790825,1.5249992777225,
-77.8749984783375,1.5249992777225,203.516204833984
-77.8249984775925,1.5249992777225,177.595504760742
-77.7749984768475,1.5249992777225,170.429748535156
-77.7249984761025,1.5249992777225,174.674667358398
-77.6749984753575,1.5249992777225,159.015335083008
-77.6249984746125,1.5249992777225,167.871368408203
-77.5749984738675,1.5249992777225,156.341903686523
-77.5249984731225,1.5249992777225,
-77.4749984723775,1.5249992777225,133.812042236328
-77.4249984716325,1.5249992777225,122.903350830078
-77.3749984708875,1.5249992777225,
-77.3249984701425,1.5249992777225,139.222045898438
-77.2749984693975,1.5249992777225,149.090057373047
-77.2249984686525,1.5249992777225,147.908905029297
-77.1749984679075,1.5249992777225,
-77.1249984671625,1.5249992777225,190.995651245117
-77.0749984664175,1.5249992777225,213.693832397461
-77.0249984656725,1.5249992777225,210.473678588867
-76.9749984649275,1.5249992777225,
-76.9249984641825,1.5249992777225,206.572296142578
-76.8749984634375,1.5249992777225,
-76.8249984626925,1.5249992777225,201.343414306641
-76.7749984619475,1.5249992777225,191.488098144531
-76.7249984612025,1.5249992777225,186.956359863281
-76.6749984604575,1.5249992777225,161.629928588867
-76.6249984597125,1.5249992777225,150.360656738281
-76.5749984589675,1.5249992777225,141.718765258789
-77.9249984790825,1.4749992769775,
-77.8749984783375,1.4749992769775,211.695526123047
-77.8249984775925,1.4749992769775,
-77.7749984768475,1.4749992769775,171.471984863281
-77.7249984761025,1.4749992769775,188.636413574219
-77.6749984753575,1.4749992769775,157.809631347656
-77.6249984746125,1.4749992769775,173.090881347656
-77.5749984738675,1.4749992769775,
-77.5249984731225,1.4749992769775,134.372512817383
-77.4749984723775,1.4749992769775,133.975921630859
-77.4249984716325,1.4749992769775,128.098403930664
-77.3749984708875,1.4749992769775,
-77.3249984701425,1.4749992769775,154.757751464844
-77.2749984693975,1.4749992769775,157.391967773438
-77.2249984686525,1.4749992769775,137.834075927734
-77.1749984679075,1.4749992769775,135.889022827148
-77.1249984671625,1.4749992769775,
-77.0749984664175,1.4749992769775,195.355651855469
-77.0249984656725,1.4749992769775,214.810165405273
-76.9749984649275,1.4749992769775,225.258895874023
-76.9249984641825,1.4749992769775,224.974975585938
-76.8749984634375,1.4749992769775,
-76.8249984626925,1.4749992769775,204.941955566406
-76.7749984619475,1.4749992769775,195.465179443359
-76.7249984612025,1.4749992769775,193.066543579102
-76.6749984604575,1.4749992769775,172.415649414062
-76.6249984597125,1.4749992769775,161.521377563477
-76.5749984589675,1.4749992769775,
-77.9249984790825,1.4249992762325,204.735488891602
-77.8749984783375,1.4249992762325,182.596435546875
-77.8249984775925,1.4249992762325,169.409484863281
-77.7749984768475,1.4249992762325,
-77.7249984761025,1.4249992762325,160.949935913086
-77.6749984753575,1.4249992762325,150.128814697266
-77.6249984746125,1.4249992762325,152.621383666992
-77.5749984738675,1.4249992762325,
-77.5249984731225,1.4249992762325,121.252197265625
-77.4749984723775,1.4249992762325,130.680053710938
-77.4249984716325,1.4249992762325,126.849060058594
-77.3749984708875,1.4249992762325,
-77.3249984701425,1.4249992762325,143.464324951172
-77.2749984693975,1.4249992762325,145.339233398438
